№,級,給料月額,扶養手当月額,地域手当月額,住居手当月額,通勤手当月額,特殊勤務手当,超過勤務手当,休日給,夜勤手当,管理職手当月額,宿日直手当,管理職員特別勤務手当,給与月額,期末手当年額（昨年度）,勤勉手当年額（昨年度）,【参考】年間給与
906,”05,313132,19000,39855,15300,14664,0,13965,0,0,0,0,0,415916,1058121,504654,6553767
907,”05,296208,0,35544,18100,3876,3600,50834,0,0,0,0,0,408162,916177,475706,6289827
908,”03,236971,0,28436,0,2900,0,0,0,0,0,0,0,268307,664634,345098,4229416
909,”03,215534,0,25864,0,5701,0,0,0,0,0,0,0,247099,485510,159863,3610561
910,”03,289933,7800,35727,18100,3876,0,0,0,0,0,0,0,355436,841010,424884,5531126
911,”03,298857,7800,36798,15300,5170,0,120606,0,0,0,0,0,484531,866995,438376,7119743
912,”03,236971,0,28436,0,5000,0,0,0,0,0,0,0,270407,594336,327843,4167063
913,”03,263064,0,31567,30100,14023,0,9388,0,0,0,0,0,348142,739772,384112,5301588
914,”03,234740,0,28168,0,9110,0,0,0,0,0,0,0,272018,657856,341578,4263650
915,”03,263064,0,31567,30100,25718,0,0,0,0,0,0,0,350449,739772,384112,5329272
916,”03,235031,0,28203,30100,5000,2000,0,0,0,0,0,0,300334,658068,341570,4603646
917,”03,219705,21800,28980,30100,12200,17300,19600,6351,5488,0,0,0,361524,637330,319726,5295344
918,”03,254043,15600,32357,18100,11256,0,36256,0,0,0,0,0,367612,760060,371058,5542462
919,”03,254043,21800,33101,15300,2900,3420,31278,26928,5889,0,0,0,394659,755401,371058,5862367
920,”03,254043,7800,31421,15300,5000,3570,31278,26928,6342,0,0,0,381682,737346,371058,5688588
921,”03,254043,29600,34037,15300,7400,0,40788,0,0,0,0,0,381168,800828,371058,5745902
922,”03,245410,0,29449,0,5170,0,21101,0,0,0,0,0,301130,690057,358298,4661915
923,”03,254043,0,30485,30100,8013,0,41334,0,0,0,0,0,363975,714633,371058,5453391
924,”04,319492,0,38339,0,23311,2700,0,0,0,0,0,0,383842,894844,464630,5965578
925,”03,281009,0,33721,15300,5000,0,2507,0,0,0,0,0,337537,792310,411392,5254146
926,”03,276547,7800,34121,15300,5701,0,2467,0,0,0,0,0,341936,802312,384552,5290096
927,”03,254043,0,30485,30100,4135,3600,189299,0,0,0,0,0,511662,714633,371058,7225635
928,”04,313304,0,37596,0,0,0,5590,0,0,0,0,0,356490,876766,455244,5609890
929,”03,312534,29600,41056,15300,10131,0,37918,0,0,0,0,0,446539,975673,461844,6795985
930,”03,245410,7800,30385,18100,0,0,55513,0,0,0,0,0,357208,712771,358298,5357565
931,”02,216158,0,25938,30100,4405,0,0,0,0,0,0,0,276601,562872,163414,4045498
932,”03,298857,29600,39414,15300,17397,0,21328,0,0,0,0,0,421896,930477,438376,6431605
933,”03,305453,15600,38526,18100,10040,0,0,0,0,0,0,0,387719,909200,448498,6010326
934,”05,328466,29600,42967,18100,0,0,0,0,0,0,0,0,419133,981039,464630,6475265
935,”03,211460,0,25375,30100,15277,0,92414,0,0,0,0,0,374626,588566,305602,5389680
936,”03,289933,0,34791,30100,3876,0,0,0,0,0,0,0,358700,818297,424884,5547581
937,”03,263064,14000,33247,30100,0,2860,0,0,0,0,0,0,343271,780540,384112,5283904
938,”03,263064,21800,34183,15300,13396,0,0,0,0,0,0,0,347743,718294,345701,5236911
939,”03,245410,0,29449,30100,4666,0,79680,0,0,0,0,0,389305,690057,358298,5720015
940,”03,254043,0,30485,0,16933,0,0,0,0,0,0,0,301461,714633,371058,4703223
941,”06,312220,15600,39338,15300,18357,0,17156,0,0,0,0,0,417971,1014535,503190,6533377
942,”04,313304,20600,40068,15300,11883,0,33540,0,0,0,0,0,434695,936753,455244,6608337
943,”03,254043,15600,32357,18100,5000,0,9612,0,0,0,0,0,334712,611920,239838,4868302
944,”03,281009,0,33721,30100,23382,0,0,0,0,0,0,0,368212,792310,411392,5622246
945,”05,269654,0,32358,30100,4135,440,36090,0,0,0,0,0,372777,714633,371058,5559015
946,”03,243470,0,29216,15300,17531,2000,0,0,0,0,0,0,307517,684407,355364,4729975
947,”03,273055,14000,34446,15300,9800,0,4872,0,0,0,0,0,351473,808503,398632,5424811
948,”03,228241,0,27388,0,0,0,0,0,0,0,0,0,255629,572109,323887,3963544
949,”03,211460,7800,26311,15300,12200,4560,12450,22407,4901,0,0,0,317389,611280,305602,4725550
950,”03,245410,0,29449,15300,5000,11020,20577,28368,6132,0,0,0,361256,690057,358298,5383427
951,”03,245410,0,29449,30100,2900,12600,17250,30732,5694,0,0,0,374135,690057,358298,5537975
952,”03,245410,0,29449,30100,7400,2560,30207,0,5256,0,0,0,350382,690057,358298,5252939
953,”03,211460,21800,27991,15300,12200,3360,26028,22407,3770,0,0,0,344316,652048,305602,5089442
954,”03,245410,7800,30385,15300,9800,4080,6567,0,4380,0,0,0,323722,702069,358298,4945031
955,”03,243179,7800,30117,30100,9800,4080,34275,0,3906,0,0,0,363257,706273,354924,5420281
956,”03,239202,0,28704,30100,2900,0,17072,0,0,0,0,0,317978,671132,348472,4835340
957,”03,245410,0,29449,30100,5170,0,35024,0,0,0,0,0,345153,690057,358298,5190191
958,”03,236971,0,28436,15300,3876,0,29596,0,0,0,0,0,314179,664634,345098,4779880
959,”03,236971,0,28436,30100,4135,0,0,0,0,0,0,0,299642,664634,345098,4605436
960,”03,236971,0,28436,30100,3103,0,16912,0,0,0,0,0,315522,664634,345098,4795996
961,”03,236971,7800,29372,30100,5701,0,0,0,0,0,0,0,309944,687348,345098,4751774
963,”03,236971,0,28436,0,11121,0,82869,0,0,0,0,0,359397,664634,345098,5322496
964,”03,245410,0,29449,30100,7731,0,35024,0,0,0,0,0,347714,690057,358298,5220923
965,”03,305453,0,36654,15300,13243,0,0,0,0,0,0,0,370650,700985,336373,5485158
967,”03,307296,0,36875,0,12512,0,13705,0,0,0,0,0,370388,870268,451870,5766794
968,”05,320892,29600,42059,15300,7238,660,54397,0,0,0,0,0,470146,1084657,518432,7244841
969,”03,307296,29600,40427,15300,13183,0,0,0,0,0,0,0,405806,956463,451870,6278005
970,”03,289933,0,34791,18100,9576,0,31032,0,0,0,0,0,383432,904492,424884,5930560
971,”03,301088,62100,43582,18100,0,0,32232,0,0,0,0,0,457102,1017054,441750,6944028
972,”02,262178,0,31461,18100,0,0,0,0,0,0,0,0,311739,0,0,3740868
973,”03,296626,0,35595,0,5000,0,0,0,0,0,0,0,337221,679896,326253,5052801
974,”03,272085,29600,36202,18100,0,0,0,0,0,0,0,0,355987,852235,397750,5521829
976,”02,202118,0,24254,30100,3876,0,27045,0,0,0,0,0,287393,569542,295724,4313982
977,”03,219705,0,26364,30100,15251,0,21560,0,0,0,0,0,312980,615770,319726,4691256
978,”03,219705,0,26364,30100,9306,2700,5880,0,0,0,0,0,294055,615770,319726,4464156
979,”03,219705,0,26364,0,3876,0,0,0,0,0,0,0,249945,193063,78980,3271383
980,”03,296626,0,35595,30100,0,0,10584,0,0,0,0,0,372905,837786,435004,5747650
981,”02,208943,0,25073,30100,2900,0,0,0,0,0,0,0,267016,0,0,3204192
982,”03,245410,23100,32221,18100,0,0,0,0,0,0,0,0,318831,747034,358298,4931304
983,”03,289933,0,34791,30100,7999,0,15516,0,0,0,0,0,378339,818297,424884,5783249
985,”03,236971,7800,29372,30100,3876,0,0,0,0,0,0,0,308119,687348,345098,4729874
986,”03,236971,0,28436,0,3876,0,10570,0,0,0,0,0,279853,664634,345098,4367968
987,”02,220253,0,26430,30100,4135,0,19650,0,0,0,0,0,300568,618662,321228,4546706
988,”03,219705,0,26364,30100,7400,11310,10192,23287,6272,0,0,0,334630,615770,319726,4951056
989,”02,202118,0,24254,30100,5000,6580,5409,0,5054,0,0,0,278515,569542,295724,4207446
990,”03,236971,0,28436,30100,7400,2920,6342,9132,4653,0,0,0,325954,664634,345098,4921180
991,”03,219705,7800,27300,30100,19400,11580,7840,27521,7056,0,0,0,358302,512206,284328,5096158
992,”03,219705,29600,29916,15300,7400,4510,29402,0,4312,0,0,0,340145,679252,319726,5080718
993,”02,202118,0,24254,30100,5000,2480,24879,21417,3971,0,0,0,314219,569542,295724,4635894
994,”02,202118,14000,25934,0,14600,2070,5409,21417,3610,0,0,0,289158,569542,295724,4335162
995,”02,202118,0,24254,30100,7400,4220,5409,9735,4332,0,0,0,287568,569542,295724,4316082
996,”03,236971,7800,29372,30100,5000,5340,8456,0,6768,0,0,0,329807,687348,345098,4990130
997,”03,236971,0,28436,30100,7400,3180,8456,0,6768,0,0,0,321311,664634,345098,4865464
998,”03,219705,0,26364,30100,14600,5420,5880,0,5488,0,0,0,307557,615770,319726,4626180
999,”03,219705,0,26364,30100,2900,6750,7840,25404,5880,0,0,0,324943,615770,319726,4834812
1000,”05,319022,15600,40154,15300,9576,2700,5692,0,0,0,0,0,408044,909200,448498,6254226
1001,”03,260736,0,31288,15300,5170,0,0,0,0,0,0,0,312494,733274,380738,4863940
1002,”03,251812,7800,31153,15300,13243,0,0,0,0,0,0,0,319308,588446,273621,4693763
1003,”03,234740,0,28168,30100,5170,0,8876,0,0,0,0,0,307054,652767,338774,4676189
1004,”03,243179,0,29181,30100,22925,0,57960,0,0,0,0,0,383345,683560,354924,5638624
1005,”03,296626,0,35595,0,2900,0,5928,0,0,0,0,0,341049,837786,435004,5365378
1006,”02,200460,0,24055,30100,3876,0,21456,0,0,0,0,0,279947,565000,293364,4217728
1007,”03,234740,0,28168,30100,5170,0,56538,0,0,0,0,0,354716,652767,338774,5248133
1008,”03,217474,0,26096,0,25874,0,35850,0,0,0,0,0,305294,606771,314956,4585255
1009,”03,305453,0,36654,0,2900,0,13625,0,0,0,0,0,358632,863773,448498,5615855
1010,”03,251812,29600,33769,15300,13547,0,2246,0,0,0,0,0,346274,783629,367686,5306603
1011,”03,249872,0,29984,30100,5000,0,18366,0,0,0,0,0,333322,703049,365044,5067957
1012,”03,239202,0,28704,30100,17060,220,0,0,0,0,0,0,315286,671132,348472,4803036
1013,”03,303319,0,36398,0,16218,0,0,0,0,0,0,0,355935,857276,445124,5573620
1014,”02,231855,0,27822,15300,12569,0,11170,0,0,0,0,0,298716,529717,254188,4368497
1015,”03,228241,0,27388,0,13863,0,0,0,0,0,0,0,269492,629449,326828,4190181
1016,”03,245410,0,29449,15300,4666,0,0,0,0,0,0,0,294825,675159,350562,4563621
1017,”03,281009,0,33721,0,11256,0,0,0,0,0,0,0,325986,792310,411392,5115534
1018,”03,228241,0,27388,18100,2900,3600,18324,0,0,0,0,0,298553,629449,326828,4538913
1019,”03,245410,0,29449,30100,0,0,113829,0,0,0,0,0,418788,683038,354430,6062924
1020,”03,245410,0,29449,0,0,0,112515,0,0,0,0,0,387374,675159,350562,5674209
1021,”03,254043,0,30485,15300,9306,0,90640,0,0,0,0,0,399774,714633,371058,5882979
1022,”03,245410,0,29449,0,10040,0,122584,0,0,0,0,0,407483,690057,358298,5938151
1023,”03,228241,0,27388,0,16452,0,14252,0,0,0,0,0,286333,629449,326828,4392273
1024,”03,228241,0,27388,30100,10329,0,28504,0,0,0,0,0,324562,629449,326828,4851021
1025,”03,303319,0,36398,30100,12102,0,13530,0,0,0,0,0,395449,857276,445124,6047788
1026,”03,228241,0,27388,15300,13674,0,88689,0,0,0,0,0,373292,629449,326828,5435781
1027,”03,287702,0,34524,30100,5170,220,35938,0,0,0,0,0,393654,811799,421510,5957157
1028,”03,298857,49600,41814,18100,9110,7380,0,0,0,0,0,0,424861,988717,438376,6525425
1029,”03,228241,0,27388,0,22009,0,24432,0,0,0,0,0,302070,629449,326828,4581117
1030,”03,211460,0,25375,0,7400,10050,9808,6111,6032,0,0,0,276236,588566,305602,4209000
1031,”03,228241,21800,30004,30100,5000,220,38684,0,0,0,0,0,354049,670217,326828,5245633
1032,”03,228241,0,27388,30100,5000,3380,10587,26388,6919,0,0,0,338003,629449,326828,5012313
1033,”02,195585,0,23470,0,9800,4610,5235,20724,4188,0,0,0,263612,551937,286582,4001863
1034,”03,228241,21800,30004,15300,2900,2680,10180,0,4070,0,0,0,315175,682229,326828,4791157
1035,”03,228241,7800,28324,30100,5000,4240,6108,0,5291,0,0,0,315104,629449,326828,4737525
1036,”03,228241,0,27388,0,12200,3870,6108,24189,5698,0,0,0,307694,629449,326828,4648605
1038,”02,245115,0,29413,18100,6776,0,0,0,0,0,0,0,299404,691628,359114,4643590
1039,”02,222203,0,26664,30100,5170,0,143903,0,0,0,0,0,428040,623771,323880,6084131
1040,”02,222203,0,26664,0,4135,0,0,0,0,0,0,0,253002,273753,0,3309777
1041,”03,234740,0,28168,0,20253,0,8376,0,0,0,0,0,291537,647054,335970,4481468
1042,”02,229905,0,27588,30100,4135,0,129373,0,0,0,0,0,421101,647054,335970,6036236
1043,”02,222203,0,26664,30100,0,0,0,0,0,0,0,0,278967,623771,323880,4295255
1044,”03,234740,29600,31720,30100,19801,0,6282,0,0,0,0,0,352243,680570,341578,5249064
1045,”02,214208,0,25704,30100,0,0,0,0,0,0,0,0,270012,557795,161940,3959879
1046,”02,222203,7800,27600,15300,17007,2500,65406,0,0,0,0,0,357816,635783,323880,5253455
1047,”03,243179,14000,30861,30100,15277,4140,0,0,0,0,0,0,337557,710248,347614,5108546
1048,”03,234740,21800,30784,30100,0,0,27222,0,0,0,0,0,344646,710535,335970,5182257
1049,”02,229905,0,27588,15300,16698,0,33226,0,0,0,0,0,322717,647054,335970,4855628
1050,”02,222203,21800,29280,15300,11066,2500,69370,0,0,0,0,0,371519,687252,323880,5469360
1051,”03,287702,15600,36396,18100,0,0,43639,0,0,0,0,0,401437,857227,421510,6095981
1052,”05,313132,21800,40191,18100,3876,0,27930,0,0,0,0,0,425029,907763,438376,6446487
1053,”03,298857,21800,38478,15300,23538,0,2666,0,0,0,0,0,400639,907763,438376,6153807
1054,”03,301088,29600,39682,15300,4666,0,37604,0,0,0,0,0,427940,936974,441750,6514004
1055,”03,251812,0,30217,0,16086,0,0,0,0,0,0,0,298115,708136,367686,4653202
1056,”02,216158,0,25938,30100,3876,0,17352,0,0,0,0,0,293424,608441,315920,4445449
1057,”02,231855,37100,32274,18100,8226,0,2068,0,0,0,0,0,329623,750477,338918,5044871
1058,”03,263064,7800,32503,30100,3876,2700,0,0,0,0,0,0,340043,751784,384112,5216412
1059,”02,216158,0,25938,0,15931,0,0,0,0,0,0,0,258027,608441,315920,4020685
1060,”03,254043,29600,34037,18100,5000,0,54840,0,0,0,0,0,395620,800828,371058,5919326
1061,”02,216158,0,25938,30100,0,0,100256,0,0,0,0,0,372452,608441,315920,5393785
1062,”02,216158,0,25938,0,11256,0,0,0,0,0,0,0,253352,608441,315920,3964585
1063,”02,212453,0,25494,30100,8013,3600,53060,0,0,0,0,0,332720,598217,310612,4901469
1064,”02,216158,0,25938,0,6776,0,0,0,0,0,0,0,248872,608441,315920,3910825
1065,”02,224153,0,26898,0,2900,0,4480,0,0,0,0,0,258431,629449,326828,4057449
1066,”03,272085,23100,35422,15300,3876,0,7281,0,0,0,0,0,357064,788753,397750,5471271
1067,”02,216158,0,25938,30100,0,0,11568,0,0,0,0,0,283764,608441,315920,4329529
1068,”02,231855,0,27822,0,0,0,39292,0,0,0,0,0,298969,652732,338918,4579278
1069,”02,216158,14000,27618,30100,5170,3600,7712,0,0,0,0,0,304358,649209,315920,4617425
1070,”02,216158,0,25938,30100,5170,0,22136,0,0,0,0,0,299502,608441,315920,4518385
1071,”02,216158,15600,27810,30100,0,0,0,0,0,0,0,0,289668,254376,130731,3861123
1072,”02,195585,0,23470,0,12102,2660,0,0,0,0,0,0,233817,551937,286582,3644323
1073,”02,189540,0,22744,0,9576,0,5073,0,0,0,0,0,226933,532064,276264,3531524
1074,”02,216158,0,25938,0,9132,3600,40952,0,0,0,0,0,295780,608441,315920,4473721
1075,”02,216158,0,25938,30100,5000,0,36099,0,0,0,0,0,313295,608441,315920,4683901
1076,”02,216158,0,25938,30100,4666,0,95402,10415,0,0,0,0,382679,608441,315920,5516509
1077,”02,202118,0,24254,30100,5701,3700,0,0,0,0,0,0,265873,569542,295724,4055742
1078,”02,189540,0,22744,0,30741,0,11837,0,0,0,0,0,254862,532064,276264,3866672
1079,”02,216158,14000,27618,15300,3876,0,34704,0,0,0,0,0,311656,630001,315920,4685793
1080,”02,208943,21800,27689,15300,22881,0,52192,0,0,0,0,0,348805,652048,305602,5143310
1081,”02,216158,0,25938,30100,20149,0,17352,0,0,0,0,0,309697,608441,315920,4640725
1082,”02,216158,0,25938,30100,3876,0,96400,0,0,0,0,0,372472,608441,315920,5394025
1083,”02,224153,7800,27834,30100,5701,0,6000,0,0,0,0,0,301588,641461,326828,4587345
1084,”02,216158,14000,27618,30100,3876,0,53984,0,0,0,0,0,345736,608441,315920,5073193
1085,”03,289933,15600,36663,15300,26168,0,36204,0,0,0,0,0,419868,789797,174002,6002215
1086,”02,216158,0,25938,30100,11766,0,86760,0,0,0,0,0,370722,608441,315920,5373025
1087,”03,287702,37100,38976,18100,5000,0,0,0,0,0,0,0,386878,919835,421510,5983881
1088,”03,294395,14000,37007,15300,15277,0,106720,0,0,0,0,0,482699,872057,431630,7096075
1089,”03,278778,15600,35325,15300,2900,14700,0,0,0,0,0,0,362603,809837,408018,5569091
1090,”02,216158,0,25938,0,10992,4990,9640,10415,4632,0,0,0,282765,608441,315920,4317541
1091,”02,202118,21800,26870,30100,2900,2900,24879,21417,4332,0,0,0,337316,633023,295724,4976539
1092,”02,195585,7800,24406,30100,2900,5640,6980,0,5584,0,0,0,278995,563949,286582,4198471
1093,”02,202118,0,24254,30100,9800,8150,14785,9735,4693,0,0,0,303635,569542,295724,4508886
1094,”02,216158,0,25938,0,7400,5190,22752,6249,5404,0,0,0,289091,608441,315920,4393453
1095,”02,202118,14000,25934,18100,2900,10800,19474,23364,5054,0,0,0,321744,610310,295724,4766962
1096,”02,189540,0,22744,30100,9800,6700,10822,0,3380,0,0,0,273086,532064,276264,4085360
1097,”06,372614,33100,48685,15300,8374,0,16620,0,0,0,0,0,494693,1272332,610586,7819234
1098,”03,269854,7800,33318,15300,4666,0,31291,0,0,0,0,0,362229,781976,394232,5522956
1099,”02,214208,7800,26640,15300,5000,0,94939,0,0,0,0,0,363887,666810,313266,5346720
1100,”02,229905,0,27588,0,9110,0,0,0,0,0,0,0,266603,578615,327570,4105421
1101,”02,220253,11200,27774,30100,4135,2500,12260,0,0,0,0,0,308222,651276,321228,4671168
1102,”02,220253,7800,27366,30100,0,0,46137,0,0,0,0,0,331656,641375,321228,4942475
1103,”02,235755,29600,31842,18100,3876,0,115412,0,0,0,0,0,434585,750284,344814,6310118
1104,”02,212453,0,25494,30100,0,3600,15160,0,0,0,0,0,286807,598217,310612,4350513
1105,”02,228053,0,27366,30100,3876,0,0,0,0,0,0,0,289395,641375,333022,4447137
1106,”02,216158,0,25938,30100,5170,0,0,0,0,0,0,0,277366,553226,160614,4042232
1107,”03,241433,0,28971,30100,0,0,21540,0,0,0,0,0,322044,671250,348330,4884108
1108,”02,220253,0,26430,30100,9800,0,55020,0,0,0,0,0,341603,618662,321228,5039126
1109,”02,208943,0,25073,30100,2900,0,44736,0,0,0,0,0,311752,588566,305602,4635192
1110,”02,216158,7800,26874,30100,12190,2820,7712,0,0,0,0,0,303654,608441,315920,4568209
1111,”02,216158,0,25938,30100,26471,0,17352,0,0,0,0,0,316019,608441,315920,4716589
1112,”02,208943,0,25073,30100,8013,0,0,0,0,0,0,0,272129,588566,305602,4159716
1113,”02,208943,0,25073,0,3876,2500,96928,0,0,0,0,0,337320,588566,305602,4942008
1114,”02,208943,0,25073,30100,8013,0,17224,0,0,0,0,0,289353,588566,305602,4366404
1115,”02,208943,0,25073,0,11256,0,23560,0,0,0,0,0,268832,588566,305602,4120152
1116,”02,208943,0,25073,30100,3876,0,21400,0,0,0,0,0,289392,588566,305602,4366872
1117,”02,208943,7800,26009,30100,3876,0,20504,0,0,0,0,0,297232,600578,305602,4472964
1118,”02,224153,0,26898,30100,9306,2500,86400,0,0,0,0,0,379357,629449,326828,5508561
1119,”02,208943,0,25073,30100,3876,0,67477,0,0,0,0,0,335469,588566,305602,4919796
1120,”02,208943,0,25073,18100,7380,0,0,0,0,0,0,0,259496,588566,305602,4008120
1121,”02,205433,0,24651,30100,3876,3300,0,0,0,0,0,0,267360,578913,300588,4087821
1122,”02,208943,0,25073,0,3876,0,97301,0,0,0,0,0,335193,588566,305602,4916484
1124,”02,195585,21800,26086,30100,23866,2980,20168,0,0,0,0,0,320585,615419,286582,4749021
1125,”03,245410,0,29449,0,9800,0,87560,0,0,0,0,0,372219,683038,354430,5504096
1126,”02,208943,0,25073,0,3876,220,22368,0,0,0,0,0,260480,588566,305602,4019928
1127,”03,269854,29600,35934,15300,19482,0,0,0,0,0,0,0,370170,845457,394232,5681729
1128,”03,269854,15600,34254,18100,0,0,71347,0,0,0,0,0,409155,804689,394232,6108781
1129,”03,274316,29600,36469,15300,5000,0,39152,0,0,0,0,0,399837,859015,401272,6058331
1130,”03,285471,23100,37028,30100,8838,2500,21291,0,0,0,0,0,408328,872569,418138,6190643
1131,”03,236971,0,28436,30100,11883,0,2283,0,0,0,0,0,309673,664634,345098,4725808
1132,”02,208943,0,25073,0,9800,1600,5592,0,2611,0,0,0,253619,588566,305602,3937596
1133,”02,208943,0,25073,30100,5000,5540,9320,24156,4476,0,0,0,312608,588566,305602,4645464
1134,”02,208943,14000,26753,30100,5000,440,18640,0,373,0,0,0,304249,607774,305602,4564364
1135,”02,208943,0,25073,0,7400,8450,7829,0,4476,0,0,0,262171,588566,305602,4040220
1136,”02,208943,0,25073,0,5000,3580,23858,0,4849,0,0,0,271303,588566,305602,4149804
1137,”02,208943,0,25073,30100,9800,3880,5592,22143,3730,0,0,0,309261,588566,305602,4605300
1138,”02,208943,0,25073,0,12200,5020,7456,10065,5595,0,0,0,274352,588566,305602,4186392
1139,”02,208943,37100,29525,30100,5000,5130,9693,26169,5222,0,0,0,356882,696601,305602,5284787
1140,”02,208943,0,25073,30100,5000,13380,15807,10065,5595,0,0,0,313963,588566,305602,4661724
1141,”02,208943,0,25073,30100,5000,5270,5592,6039,5595,0,0,0,291612,588566,305602,4393512
1142,”02,195585,0,23470,30100,5000,11580,10819,0,5235,0,0,0,281789,551937,286582,4219987
1143,”02,195585,0,23470,0,5000,8710,9074,22608,5235,0,0,0,269682,551937,286582,4074703
1144,”02,195585,7800,24406,30100,7400,12120,8725,0,5235,0,0,0,291371,563949,286582,4346983
1145,”02,195585,0,23470,30100,2900,11260,12913,9420,5584,0,0,0,291232,551937,286582,4333303
1146,”02,195585,0,23470,0,7400,8440,13401,7536,4886,0,0,0,260718,551937,286582,3967135
1147,”02,202118,15600,26126,30100,9800,16560,7573,9735,6859,0,0,0,324471,614969,295724,4804345
1148,”02,195585,21800,26086,30100,2900,3180,14655,0,3141,0,0,0,297447,604717,286582,4460663
1149,”02,192465,14000,24775,15300,17000,11680,10988,0,5488,0,0,0,291696,563846,281572,4345770
1150,”02,182715,0,21925,0,0,4430,4890,7040,3912,0,0,0,224912,509108,264344,3472396
1151,”01,174832,0,20979,0,9800,3890,8112,0,4992,0,0,0,222605,485994,252342,3409596
1152,”02,195585,29600,27022,30100,17000,2600,24075,0,3839,0,0,0,329821,635544,285238,4878634
1153,”02,182715,21800,24541,0,5000,5360,4890,0,4238,0,0,0,248544,572590,264344,3819462
1154,”02,182715,0,21925,0,7400,5830,13692,0,4890,0,0,0,236452,509108,264344,3610876
1155,”02,182715,21800,24541,30100,7400,7500,11736,21120,5542,0,0,0,312454,561888,264344,4575680
1156,”02,182715,0,21925,0,12200,4280,6846,5280,3586,0,0,0,236832,509108,264344,3615436
1157,”02,182715,21800,24541,30100,19400,10070,15974,21120,4890,0,0,0,330610,572590,264344,4804254
1160,”02,228053,0,27366,18100,3876,0,0,0,0,0,0,0,277395,187732,0,3516472
1161,”03,267720,0,32126,0,9486,0,0,0,0,0,0,0,309332,685016,198875,4595875
1162,”02,235755,7800,29226,15300,5000,5200,121974,0,0,0,0,0,420255,664089,344814,6051963
1163,”02,220253,0,26430,30100,7238,0,7860,0,0,0,0,0,291881,618662,321228,4442462
1164,”02,212453,0,25494,30100,17060,0,0,0,0,0,0,0,285107,598217,310612,4330113
1165,”03,249872,7800,30920,18100,3876,3600,222464,0,0,0,0,0,536632,725763,365044,7530391
1166,”02,235755,0,28290,30100,0,3600,72344,0,0,0,0,0,370089,664089,344814,5449971
1167,”03,241433,7800,29907,18100,13916,3600,184213,0,0,0,0,0,498969,700343,351846,7039817
1168,”02,220253,0,26430,0,13996,0,0,0,0,0,0,0,260679,570136,261463,3959747
1169,”02,212453,0,25494,30100,3876,2500,98540,0,0,0,0,0,372963,598217,310612,5384385
1170,”03,272085,7800,33586,15300,4135,0,38832,0,0,0,0,0,371738,788753,397750,5647359
1171,”03,223973,0,26876,30100,0,0,9990,0,0,0,0,0,290939,618662,321228,4431158
1172,”02,228053,21800,29982,15300,9848,0,6594,0,0,0,0,0,311577,690314,333022,4762260
1173,”02,243360,0,29203,0,13944,0,0,0,0,0,0,0,286507,633708,128786,4200578
1174,”02,205433,0,24651,30100,3876,0,20601,0,0,0,0,0,284661,578913,300588,4295433
1175,”03,241433,0,28971,30100,8693,0,0,0,0,0,0,0,309197,677630,351846,4739840
1176,”03,241433,0,28971,18100,0,2940,8616,0,0,0,0,0,300060,677630,351846,4630196
1177,”03,249872,7800,30920,30100,8838,0,73557,0,0,0,0,0,401087,707272,360752,5881068
1178,”02,235755,14000,29970,30100,3876,0,48199,0,0,0,0,0,361900,704857,344814,5392471
1179,”02,210698,7800,26219,15300,17060,2500,3760,0,0,0,0,0,283337,616105,308106,4324255
1180,”02,214208,21800,28320,30100,3876,0,22932,0,0,0,0,0,321236,666810,313266,4834908
1181,”02,235755,0,28290,15300,5170,0,19433,0,0,0,0,0,303948,538933,258610,4444919
1182,”02,220253,0,26430,30100,7238,0,3930,0,0,0,0,0,287951,618662,321228,4395302
1183,”03,258505,0,31020,30100,5000,0,66418,2491,0,0,0,0,393534,708663,367960,5799031
1184,”03,232703,0,27924,30100,10040,2860,4152,0,0,0,0,0,307779,647103,335834,4676285
1185,”02,198803,0,23856,30100,0,0,0,0,0,0,0,0,252759,560456,291006,3884570
1186,”02,198803,0,23856,0,15709,0,17730,0,0,0,0,0,256098,560456,291006,3924638
1187,”02,198803,0,23856,0,3876,0,0,0,0,0,0,0,226535,560456,291006,3569882
1188,”02,198803,0,23856,0,14601,0,42552,0,0,0,0,0,279812,560456,291006,4209206
1189,”02,198803,0,23856,0,10243,0,3546,0,0,0,0,0,236448,560456,291006,3688838
1190,”02,198803,0,23856,0,18357,0,9080,0,0,0,0,0,250096,560456,291006,3852614
1191,”02,198803,0,23856,0,12102,0,42978,0,0,0,0,0,277739,560456,291006,4184330
1192,”02,198803,0,23856,30100,3876,0,18085,0,0,0,0,0,274720,560456,291006,4148102
1193,”02,198803,0,23856,0,17060,2500,23049,0,0,0,0,0,265268,560456,291006,4034678
1194,”01,191590,0,22990,30100,5000,0,0,0,0,0,0,0,249680,387712,206797,3590669
1195,”02,198803,0,23856,0,9132,2500,99288,0,0,0,0,0,333579,560456,291006,4854410
1196,”02,198803,0,23856,0,11515,0,7092,0,0,0,0,0,241266,560456,291006,3746654
1197,”02,198803,0,23856,0,7776,0,96097,0,0,0,0,0,326532,560456,291006,4769846
1198,”02,198803,0,23856,0,20623,0,46453,0,0,0,0,0,289735,560456,291006,4328282
1199,”02,198803,0,23856,0,9132,0,32413,0,0,0,0,0,264204,560456,291006,4021910
1200,”02,198803,0,23856,0,7400,0,41205,0,0,0,0,0,271264,560456,291006,4106630
1201,”02,198803,0,23856,30100,3876,0,3546,0,0,0,0,0,260181,560456,291006,3973634
