№,級,給料月額,扶養手当月額,地域手当月額,住居手当月額,通勤手当月額,特殊勤務手当,超過勤務手当,休日給,夜勤手当,管理職手当月額,宿日直手当,管理職員特別勤務手当,給与月額,期末手当年額（昨年度）,勤勉手当年額（昨年度）,【参考】年間給与
988,”03,233800,0,35070,30100,7100,5400,14136,9252,8132,0,0,0,342990,661850,382234,5159964
989,”02,216300,0,32445,28000,4200,1300,27343,23540,4356,0,0,0,337484,609877,352226,5011911
990,”03,252000,0,37800,28000,7100,2400,12464,27423,6468,0,0,0,373655,714476,412650,5610986
991,”03,233800,7800,36240,9800,15800,6000,8568,11565,6420,0,0,0,335993,684884,382234,5099034
992,”03,233800,29600,39510,9800,7100,800,29556,25443,3852,0,0,0,379461,749266,382234,5685032
993,”02,216300,14000,34545,28000,4200,600,27343,0,3564,0,0,0,328552,632014,352226,4926864
994,”02,216300,21800,35715,9800,15800,1200,8320,23540,5940,0,0,0,338415,663556,352226,5076762
995,”02,216300,0,32445,28000,7100,900,5943,0,5940,0,0,0,296628,609877,352226,4521639
996,”03,252000,21800,41070,9800,10000,0,27696,0,924,0,0,0,363290,759648,412650,5531778
997,”03,252000,7800,38970,28000,7100,0,6924,0,7854,0,0,0,348648,737510,412650,5333936
998,”03,233800,7800,36240,28000,18700,1200,8996,25443,6420,0,0,0,366599,674183,382234,5455605
999,”03,233800,0,35070,28000,2000,2500,6426,0,4280,0,0,0,312076,661850,382234,4788996
1000,”04,349400,15600,54750,9800,9576,0,51840,0,0,0,0,0,490966,1121378,621627,7634597
1001,”03,276700,0,41505,9800,5170,0,12670,0,0,0,0,0,345845,785396,453618,5389154
1002,”03,267200,15600,42420,9800,13441,0,0,0,0,0,0,0,348461,619373,363942,5164847
1003,”03,250200,0,37530,28000,5170,0,16596,0,0,0,0,0,337496,708409,409160,5167521
1004,”03,259700,0,38955,0,3876,0,7137,0,0,0,0,0,309668,734245,424101,4874362
1005,”03,311800,0,46770,0,2000,0,12112,0,0,0,0,0,372682,891771,515045,5879000
1006,”02,214500,0,32175,28000,3876,0,43230,0,0,0,0,0,321781,605073,349455,4815900
1007,”03,250200,0,37530,28000,5170,0,4584,0,0,0,0,0,325484,708409,409160,5023377
1008,”03,231900,0,34785,0,25874,0,25488,0,0,0,0,0,318047,655783,378745,4851092
1009,”03,316600,0,47490,0,2000,0,8700,0,0,0,0,0,374790,819153,231802,5548435
1010,”03,267200,29600,44520,9800,13547,0,12235,0,0,0,0,0,376902,845548,437859,5806231
1011,”03,265400,0,39810,28000,4200,0,20034,0,0,0,0,0,357444,752308,434495,5476131
1012,”03,253700,0,38055,9800,0,220,0,0,0,0,0,0,301775,720225,415949,4757474
1013,”03,319900,0,47985,0,16218,3600,44310,0,0,0,0,0,432013,913312,527526,6624994
1014,”02,245100,0,36765,9800,12569,0,26135,0,0,0,0,0,330369,698479,403402,5066309
1015,”03,242900,0,36435,0,13863,0,58918,0,0,0,0,0,352116,688108,397416,5310916
1016,”03,261600,0,39240,9800,4666,0,0,0,0,0,0,0,315306,579394,186629,4549695
1017,”03,296900,0,44535,30100,11256,0,0,0,0,0,0,0,382791,845653,488416,5927561
1018,”03,242900,7800,37605,15300,2000,0,210752,0,0,0,0,0,516357,688108,397416,7281808
1019,”03,261600,0,39240,30100,24963,0,33544,0,0,0,0,0,389447,739860,427326,5840550
1020,”03,261600,0,39240,0,0,0,165321,0,0,0,0,0,466161,739860,427326,6761118
1021,”03,269200,0,40380,9800,9306,0,34524,0,0,0,0,0,363210,764197,441348,5564065
1022,”03,261600,0,39240,0,10040,0,0,0,0,0,0,0,310880,739860,427326,4897746
1023,”03,242900,0,36435,0,11851,0,11303,16821,0,0,0,0,319310,688108,397416,4917244
1024,”03,242900,0,36435,30100,11256,0,51442,0,0,0,0,0,372133,688108,397416,5551120
1025,”04,333000,0,49950,28000,12102,0,0,0,0,0,0,0,423052,913312,527526,6517462
1026,”03,242900,0,36435,9800,13674,0,4450,0,0,0,0,0,307259,688108,397416,4772632
1027,”03,303800,0,45570,28000,5170,110,25047,0,0,0,0,0,407697,866063,500212,6258639
1028,”03,315000,40600,53340,15300,13362,880,43624,0,0,0,0,0,482106,1005344,519957,7310573
1029,”03,242900,0,36435,0,13674,0,6675,0,0,0,0,0,299684,688108,397416,4681732
1030,”03,231900,0,34785,0,7100,9900,11470,0,7225,0,0,0,302380,647533,374199,4650292
1031,”03,242900,21800,39705,28000,7100,0,24475,0,0,0,0,0,363980,752488,397416,5517664
1032,”03,242900,0,36435,28000,18700,0,6675,0,7565,0,0,0,340275,688108,397416,5168824
1033,”02,208800,0,31320,28000,7100,1200,5739,0,3830,0,0,0,285989,589845,340645,4362358
1034,”03,242900,21800,39705,9800,2000,1100,6675,7209,5340,0,0,0,336529,752488,397416,5188252
1035,”03,242900,7800,37605,28000,7100,1700,6675,0,4895,0,0,0,336675,711143,397416,5148659
1036,”03,242900,0,36435,0,12900,1350,6675,12015,6230,0,0,0,318505,688108,397416,4907584
1038,”02,258500,0,38775,15300,5876,0,0,0,0,0,0,0,318451,202982,0,4024394
1039,”03,241100,0,36165,28000,5170,0,112608,0,0,0,0,0,423043,676831,391055,6144402
1040,”02,242200,0,36330,0,4135,0,0,0,0,0,0,0,282665,0,0,3391980
1041,”03,250200,0,37530,0,20253,0,0,0,0,0,0,0,307983,708409,409160,4813365
1042,”03,250200,0,37530,28000,4135,0,133385,0,0,0,0,0,453250,701788,405512,6546300
1043,”03,241100,0,36165,30100,0,0,38334,0,0,0,0,0,345699,676831,391055,5216274
1044,”03,250200,29600,41970,28000,19801,0,0,0,0,0,0,0,369571,795826,409160,5639838
1045,”02,225600,0,33840,30100,0,0,81322,0,0,0,0,0,370862,517762,105311,5073417
1046,”03,241100,7800,37335,9800,17007,0,79488,0,0,0,0,0,392530,699867,391055,5801282
1047,”03,259700,21800,42225,9800,16587,1120,16653,0,0,0,0,0,367885,775590,424101,5614311
1048,”03,250200,29600,41970,30100,0,0,196918,0,0,0,0,0,548788,785124,409160,7779740
1049,”03,250200,7800,38700,9800,16698,0,7425,0,0,0,0,0,330623,714122,405512,5087110
1050,”03,241100,21800,39435,9800,11066,3780,183811,0,0,0,0,0,510792,741212,391055,7261771
1051,”03,303800,15600,47910,15300,0,0,68013,0,0,0,0,0,450623,912133,500212,6819821
1052,”04,343700,21800,54825,15300,3876,0,128820,0,0,0,0,0,568321,1120577,610594,8551023
1053,”03,315000,21800,50520,9800,16933,0,179565,0,0,0,0,0,593618,964590,519957,8607963
1054,”03,316600,29600,51930,9800,4666,0,17400,0,0,0,0,0,429996,993373,523256,6676581
1055,”03,267200,0,40080,0,16284,0,0,0,0,0,0,0,323564,277985,0,4160753
1056,”02,229400,0,34410,28000,3876,0,34118,0,0,0,0,0,329804,649878,375289,4982815
1057,”02,242200,37100,41895,15300,8226,0,65130,0,0,0,0,0,409851,808044,403402,6129658
1058,”03,278600,7800,42960,15300,3876,0,2756,0,0,0,0,0,351292,814631,457182,5487317
1059,”02,229400,0,34410,30100,3876,0,66896,0,0,0,0,0,364682,649878,375289,5401351
1060,”03,269200,29600,44820,15300,4200,0,226267,0,0,0,0,0,589387,851613,441348,8365605
1061,”02,229400,0,34410,30100,0,0,137067,0,0,0,0,0,430977,649878,375289,6196891
1062,”02,229400,0,34410,28000,15196,0,8404,0,0,0,0,0,315410,649878,375289,4810087
1063,”02,225600,0,33840,28000,8013,3600,61980,0,0,0,0,0,361033,638786,368884,5340066
1064,”02,229400,0,34410,0,5876,0,31766,0,0,0,0,0,301452,649878,375289,4642591
1065,”02,237700,0,35655,28000,10315,0,4880,0,0,0,0,0,316550,675079,389873,4863552
1066,”03,287900,15600,45525,9800,3876,0,0,0,0,0,0,0,362701,886923,472846,5712181
1067,”02,229400,0,34410,30100,0,0,58154,0,0,0,0,0,352064,649878,375289,5249935
1068,”02,245100,0,36765,0,0,0,49665,0,0,0,0,0,331530,698479,403402,5080241
1069,”02,229400,14000,36510,28000,5170,0,0,0,0,0,0,0,313080,691224,375289,4823473
1070,”02,229400,0,34410,0,5170,0,0,0,0,0,0,0,268980,649878,375289,4252927
1071,”02,237700,15600,37995,30100,0,0,8708,0,0,0,0,0,330103,588664,287445,4837345
1072,”02,208800,0,31320,0,12102,240,0,0,0,0,0,0,252462,589845,340645,3960034
1073,”02,201800,0,30270,0,13396,0,5544,0,0,0,0,0,251010,570460,329414,3911994
1074,”02,229400,0,34410,0,9132,3600,100848,0,0,0,0,0,377390,649878,375289,5553847
1075,”02,229400,0,34410,28000,4200,0,13531,0,0,0,0,0,309541,649878,375289,4739659
1076,”02,229400,0,34410,28000,4666,0,40842,0,0,0,0,0,337318,649878,375289,5072983
1078,”02,201800,0,30270,0,30741,0,118496,0,0,0,0,0,381307,570460,329414,5475558
1079,”02,229400,14000,36510,9800,3876,0,70005,9076,0,0,0,0,372667,691224,375289,5538517
1080,”02,222000,29600,37740,9800,22881,0,0,0,0,0,0,0,322021,704969,362793,4932014
1081,”02,229400,0,34410,9800,20149,0,22522,0,0,0,0,0,316281,649878,375289,4820539
1082,”02,229400,0,34410,28000,5170,0,27313,0,0,0,0,0,324293,672016,375289,4938821
1083,”02,237700,7800,36825,0,8838,0,45630,0,0,0,0,0,336793,698114,389873,5129503
1084,”02,229400,21800,37680,28000,3876,0,56727,0,0,0,0,0,377483,703557,375289,5608642
1085,”03,303800,15600,47910,9800,26168,0,22264,0,0,0,0,0,425542,917907,437490,6461901
1086,”02,229400,21800,37680,28000,14404,0,33195,0,0,0,0,0,364479,684349,375289,5433386
1087,”03,303800,37100,51135,15300,4200,0,42070,0,0,0,0,0,453605,975628,500212,6919100
1088,”03,310600,14000,48690,9800,15277,0,0,0,0,0,0,0,398367,927368,511745,6219517
1089,”03,295100,15600,46605,0,2000,12600,0,0,0,0,0,0,371905,885658,484927,5833445
1090,”02,229400,0,34410,0,4200,1650,6303,11345,6300,0,0,0,293608,649878,375289,4548463
1091,”02,216300,29600,36885,30100,2000,1350,29324,0,4752,0,0,0,350311,686592,352226,5242550
1092,”02,208800,7800,32490,28000,2000,1950,5739,24792,5745,0,0,0,317316,612881,340645,4761318
1093,”02,216300,7800,33615,28000,7100,0,5943,25680,6336,0,0,0,330774,622210,352226,4943724
1094,”02,229400,0,34410,0,7100,450,6303,24959,4200,0,0,0,306822,649878,375289,4707031
1095,”02,216300,0,32445,15300,4200,3000,15055,6420,6336,0,0,0,299056,629085,352226,4569983
1096,”02,201800,0,30270,28000,7100,1350,7392,21956,6660,0,0,0,304528,570460,329414,4554210
1098,”03,286000,7800,44070,9800,4666,0,23998,0,0,0,0,0,376334,835673,469356,5821037
1099,”02,227500,29600,38565,9800,2000,0,54183,0,0,0,0,0,361648,708579,372012,5420367
1100,”02,242200,0,36330,0,9110,14700,13840,0,0,0,0,0,316180,564271,294213,4652644
1101,”02,234500,11200,36855,28000,4135,910,19588,0,0,0,0,0,335188,697270,383603,5103129
1102,”02,231000,15600,36990,15300,0,0,0,0,0,0,0,0,298890,545802,167763,4300245
1103,”02,248200,29600,41670,15300,3876,0,279803,0,0,0,0,0,618449,795989,409196,8626573
1104,”02,225600,0,33840,30100,0,3240,68436,0,0,0,0,0,361216,638786,368884,5342262
1105,”02,240700,0,36105,28000,3876,0,18609,0,0,0,0,0,327290,685964,396141,5009585
1106,”02,222000,0,33300,28000,5170,0,0,0,0,0,0,0,288470,239072,0,3700712
1107,”03,257700,0,38655,30100,0,0,47864,0,0,0,0,0,374319,729003,421073,5641904
1108,”02,234500,0,35175,9800,18849,3600,40812,0,0,0,0,0,342736,664194,383603,5160629
1109,”02,222000,0,33300,30100,2000,0,27161,0,0,0,0,0,314561,628254,362793,4765779
1110,”02,229400,7800,35580,9800,5170,80,6807,0,0,0,0,0,294637,672913,375289,4583846
1111,”02,229400,0,34410,28000,26471,0,11009,0,0,0,0,0,329290,649878,375289,4976647
1112,”02,222000,0,33300,28000,8013,0,0,0,0,0,0,0,291313,628254,362793,4486803
1113,”02,222000,0,33300,0,3876,0,35704,0,0,0,0,0,294880,628254,362793,4529607
1114,”02,222000,0,33300,0,10040,0,18783,0,0,0,0,0,284123,628254,362793,4400523
1115,”02,222000,0,33300,0,11256,0,85629,0,0,0,0,0,352185,628254,362793,5217267
1116,”02,222000,0,33300,30100,3876,0,63028,0,0,0,0,0,352304,628254,362793,5218695
1117,”02,222000,7800,34470,9800,3876,0,64814,0,0,0,0,0,342760,651289,362793,5127202
1118,”02,237700,0,35655,28000,9306,0,93611,0,0,0,0,0,404272,675079,389873,5916216
1119,”02,222000,0,33300,30100,3876,0,94332,0,0,0,0,0,383608,628254,362793,5594343
1120,”02,222000,0,33300,15300,7770,0,0,17568,0,0,0,0,295938,231261,151322,3933839
1121,”02,218200,0,32730,28000,4200,960,5997,0,0,0,0,0,290087,617430,356534,4455008
1122,”02,222000,0,33300,0,3876,0,127349,0,0,0,0,0,386525,628254,362793,5629347
1124,”02,208800,21800,34590,28000,23866,160,6198,0,0,0,0,0,323414,654226,340645,4875839
1125,”03,261600,0,39240,0,10000,0,48496,0,0,0,0,0,359336,739860,427326,5479218
1126,”03,228700,0,34305,0,3876,0,0,0,0,0,0,0,266881,628254,362793,4193619
1127,”03,286000,29600,47340,9800,19482,0,11316,0,0,0,0,0,403538,900054,469356,6211866
1128,”03,286000,15600,45240,15300,0,0,63395,0,0,0,0,0,425535,858708,469356,6434484
1129,”03,291500,29600,48165,9800,4200,0,104558,0,0,0,0,0,487823,914872,477947,7246695
1130,”03,302100,23100,48780,30100,8838,260,77817,0,0,0,0,0,490995,928375,496818,7317133
1131,”03,252000,0,37800,28000,11883,0,9232,0,0,0,0,0,338915,714476,412650,5194106
1132,”02,222000,0,33300,28000,4200,1800,6099,8784,4884,0,0,0,309067,628254,362793,4699851
1133,”02,222000,0,33300,30100,0,0,6099,10980,7326,0,0,0,309805,628254,362793,4708707
1134,”02,222000,21800,36570,28000,0,0,20330,0,0,0,0,0,328700,681933,362793,4989126
1135,”02,222000,0,33300,0,10000,1800,6099,0,4884,0,0,0,278083,628254,362793,4328043
1136,”02,222000,0,33300,30100,0,1200,28059,6588,3256,0,0,0,324503,628254,362793,4885083
1137,”02,222000,0,33300,28000,7100,0,22363,0,0,0,0,0,312763,628254,362793,4744203
1138,”02,222000,0,33300,0,12900,1050,10165,13176,6105,0,0,0,298696,628254,362793,4575399
1139,”02,222000,37100,38865,15300,2000,6450,23991,0,6105,0,0,0,351811,737819,362793,5322344
1140,”02,222000,0,33300,28000,2000,11800,6099,0,4070,0,0,0,307269,512624,330935,4530787
1142,”02,208800,0,31320,28000,10000,8700,11478,6198,2298,0,0,0,306794,589845,340645,4612018
1143,”02,208800,0,31320,0,24400,5400,8034,0,4979,0,0,0,282933,589845,340645,4325686
1144,”02,208800,7800,32490,28000,7100,8100,9565,0,1149,0,0,0,303004,612881,340645,4589574
1145,”02,208800,0,31320,28000,7100,5400,5739,6198,4979,0,0,0,297536,589845,340645,4500922
1146,”02,208800,0,31320,0,7100,4550,5739,22726,4213,0,0,0,284448,589845,340645,4343866
1147,”02,216300,15600,34785,28000,10000,9000,10697,23540,6732,0,0,0,354654,655948,352226,5264022
1148,”02,208800,21800,34590,28000,2000,0,26399,22726,3830,0,0,0,348145,654226,340645,5172611
1149,”02,205400,0,30810,9800,15800,0,5643,8128,3760,0,0,0,279341,621511,335041,4308644
1150,”02,194700,0,29205,30100,4200,1050,5349,21186,3570,0,0,0,289360,550027,317613,4339960
1151,”02,187700,0,28155,0,10000,2300,12721,9285,6880,0,0,0,257041,526076,303764,3914332
1152,”02,208800,29600,35760,28000,18700,450,26399,8264,3830,0,0,0,359803,677261,340645,5335542
1153,”02,194700,29600,33645,0,4200,1650,7132,0,4284,0,0,0,275211,626741,317613,4246886
1154,”02,194700,0,29205,0,10000,2700,5349,0,3927,0,0,0,245881,550027,317613,3818212
1155,”02,194700,21800,32475,28000,4200,4500,9272,5778,3570,0,0,0,304295,614407,317613,4583560
1156,”02,194700,0,29205,0,12900,3750,11769,21186,5712,0,0,0,279222,550027,317613,4218304
1157,”02,194700,21800,32475,28000,21600,3600,7132,0,4641,0,0,0,313948,614407,317613,4699396
1160,”02,248200,0,37230,15300,3876,0,9820,0,0,0,0,0,314426,578335,301550,4652997
1161,”03,276700,0,41505,0,13362,0,0,0,0,0,0,0,331567,295339,0,4274143
1162,”02,248200,21800,40500,9800,4200,0,175482,0,0,0,0,0,499982,753746,409196,7162726
1163,”02,234500,0,35175,28000,7238,0,85146,0,0,0,0,0,390059,664194,383603,5728505
1164,”02,225600,0,33840,28000,17060,0,17689,0,0,0,0,0,322189,638786,368884,4873938
1165,”03,265400,21800,43080,15300,3876,3780,171426,0,0,0,0,0,524662,775342,434495,7505781
1166,”02,248200,11200,38910,30100,0,0,113290,0,0,0,0,0,441700,708573,409196,6418169
1167,”03,257700,15600,40995,15300,13916,3780,143019,0,0,0,0,0,490310,764372,421073,7069165
1168,”02,227500,0,34125,0,13996,0,0,0,0,0,0,0,275621,531355,0,3838807
1169,”02,225600,0,33840,28000,3876,0,156698,0,0,0,0,0,448014,638786,368884,6383838
1170,”03,287900,15600,45525,9800,4200,0,111387,0,0,0,0,0,474412,854073,472846,7019863
1171,”03,239200,0,35880,30100,0,0,39697,0,0,0,0,0,344877,676243,390584,5205351
1172,”02,240700,29600,40545,9800,9848,0,38893,0,0,0,0,0,369386,750345,396141,5579118
1173,”02,255700,0,38355,0,13944,0,0,0,0,0,0,0,307999,588381,167824,4452193
1174,”02,218200,0,32730,30100,3876,0,48859,0,0,0,0,0,333765,617430,356534,4979144
1175,”03,257700,0,38655,30100,8693,0,35686,0,0,0,0,0,370834,729003,421073,5600084
1176,”03,257700,0,38655,15300,0,240,35686,0,0,0,0,0,347581,729003,421073,5321048
1177,”03,265400,7800,40980,30100,8838,0,95094,0,0,0,0,0,448212,775342,434495,6588381
1178,”02,248200,14000,39330,30100,3876,0,12004,0,0,0,0,0,347510,749919,409196,5329235
1179,”02,223700,15600,35895,9800,17060,0,0,0,0,0,0,0,302055,656409,365753,4646822
1180,”02,227500,21800,37395,28000,4200,0,26258,6753,0,0,0,0,351906,708579,372012,5303463
1181,”02,248200,0,37230,9800,5170,0,9642,0,0,0,0,0,310042,708573,409196,4838273
1182,”02,234500,0,35175,28000,7238,0,24140,0,0,0,0,0,329053,664194,383603,4996433
1183,”03,274900,0,41235,28000,4200,0,51868,0,0,0,0,0,400203,779174,450035,6031645
1184,”03,248400,0,37260,30100,10040,160,52598,0,0,0,0,0,378558,702769,405912,5651377
1185,”02,212600,0,31890,30100,0,0,37230,0,0,0,0,0,311820,599952,346494,4688286
1186,”02,212600,0,31890,0,15709,0,78975,0,0,0,0,0,339174,599952,346494,5016534
1187,”02,212600,0,31890,0,3876,0,10592,0,0,0,0,0,258958,599952,346494,4053942
1188,”02,212600,0,31890,28000,9306,0,93068,0,0,0,0,0,374864,599952,346494,5444814
1189,”02,212600,14000,33990,30100,3876,0,43458,0,0,0,0,0,338024,641298,346494,5044080
1190,”02,212600,0,31890,0,18357,0,14486,0,0,0,0,0,277333,599952,346494,4274442
1191,”02,212600,0,31890,0,12102,0,9735,0,0,0,0,0,266327,599952,346494,4142370
1192,”02,212600,0,31890,30100,3876,0,66981,0,0,0,0,0,345447,599952,346494,5091810
1193,”02,212600,0,31890,0,17060,0,126558,0,0,0,0,0,388108,599952,346494,5603742
1195,”02,212600,0,31890,0,9132,0,17523,0,0,0,0,0,271145,599952,346494,4200186
1196,”02,212600,0,31890,0,11515,0,3894,0,0,0,0,0,259899,599952,346494,4065234
1197,”02,212600,0,31890,0,7776,0,105222,0,0,0,0,0,357488,599952,346494,5236302
1198,”02,212600,0,31890,28000,12353,0,47429,0,0,0,0,0,332272,599952,346494,4933710
1199,”02,212600,0,31890,0,9132,0,27803,0,0,0,0,0,281425,599952,346494,4323546
1200,”02,212600,0,31890,0,7100,0,42834,0,0,0,0,0,294424,599952,346494,4479534
1201,”02,212600,0,31890,28000,3876,0,10203,0,0,0,0,0,286569,599952,346494,4385274
1202,”02,212600,0,31890,0,5876,0,58878,8412,0,0,0,0,317656,599952,346494,4758318
1203,”03,225500,0,33825,28000,3876,0,19089,0,0,0,0,0,310290,617430,356534,4697444
1204,”02,212600,0,31890,30100,10040,0,6309,0,0,0,0,0,290939,599952,346494,4437714
1205,”02,225600,0,33840,0,4666,0,10330,0,0,0,0,0,274436,638786,368884,4300902
1206,”02,240700,7800,37275,15300,3876,13300,0,0,0,0,0,0,318251,708999,396141,4924152
1207,”03,274900,37100,46800,9800,10000,0,18430,0,0,0,0,0,397030,869532,450035,6083927
1208,”02,187700,0,28155,0,10040,960,3438,0,0,0,0,0,230293,489250,282467,3535233
1209,”01,175900,0,26385,28000,15210,0,0,0,0,0,0,0,245495,436658,274578,3657176
1210,”02,187700,11200,29835,28000,13245,0,25998,0,0,0,0,0,295978,522326,282467,4356529
1211,”02,194700,0,29205,0,4135,0,0,0,0,0,0,0,228040,550027,317613,3604120
1212,”02,212600,0,31890,28000,5270,0,19470,0,0,0,0,0,297230,599952,346494,4513206
1213,”04,379000,0,56850,30100,8693,0,0,0,0,0,0,0,474643,1185209,685167,7566092
1214,”02,212600,0,31890,0,3876,0,0,0,0,0,0,0,248366,0,0,2980392
1215,”02,212600,0,31890,30100,4200,6300,14799,8412,4279,0,0,0,312580,599952,346494,4697406
1216,”02,187700,0,28155,0,2000,2550,11002,20427,5504,0,0,0,257338,515455,297650,3901161
1217,”02,198300,0,29745,28000,4200,600,25068,0,2904,0,0,0,288817,560535,323681,4350020
1218,”02,198300,0,29745,0,10000,12600,9444,0,4356,0,0,0,264445,560535,323681,4057556
1219,”02,212600,21800,35160,28000,7100,150,26871,0,3890,0,0,0,335571,664334,346494,5037680
1221,”05,399900,14000,62085,9800,13441,0,18315,0,0,0,0,0,517541,1311329,733506,8255327
1222,”02,203600,0,30540,0,24569,0,0,0,0,0,0,0,258709,521870,299958,3926336
1223,”02,214500,0,32175,0,12102,0,27510,0,0,0,0,0,286287,605073,349455,4389972
1224,”02,220100,0,33015,28000,15438,3780,58464,0,0,0,0,0,358797,622974,359737,5288275
1225,”02,207200,0,31080,30100,15393,0,15184,0,0,0,0,0,298957,585152,337927,4510563
1226,”02,207200,0,31080,0,13674,0,57396,0,0,0,0,0,309350,585152,337927,4635279
1227,”02,194700,0,29205,0,8226,0,14690,0,0,0,0,0,246821,542936,313706,3818494
1229,”02,205400,29600,35250,28000,12046,0,20691,0,0,0,0,0,330987,667581,335041,4974466
1230,”02,194700,0,29205,0,7100,1350,5349,5778,2499,0,0,0,245981,545210,314959,3811941
1231,”01,175900,0,26385,0,16060,5550,9988,19140,2254,0,0,0,255277,489250,282467,3835041
1232,”02,205400,0,30810,28000,7100,2250,10159,24384,5640,0,0,0,313743,580165,335041,4680122
1233,”02,205400,0,30810,0,7100,4740,5643,0,1880,0,0,0,255573,580165,335041,3982082
1234,”02,205400,0,30810,0,2000,0,25963,22352,3760,0,0,0,290285,580165,335041,4398626
1235,”01,175900,0,26385,28000,7100,2400,4833,0,1932,0,0,0,246550,489250,282467,3730317
1236,”02,205400,0,30810,0,15709,0,40257,0,0,0,0,0,292176,580165,335041,4421318
1238,”02,205400,0,30810,0,20849,0,50718,0,0,0,0,0,307777,580165,335041,4608530
1239,”02,205400,0,30810,30100,11256,0,0,0,0,0,0,0,277566,580165,335041,4245998
1240,”02,205400,0,30810,30100,3876,0,30852,0,0,0,0,0,301038,580165,335041,4527662
1241,”02,205400,0,30810,0,8838,0,0,0,0,0,0,0,245048,580165,335041,3855782
1242,”02,225600,21800,37110,28000,20080,0,6530,0,0,0,0,0,339120,692466,368884,5130790
1243,”02,234500,0,35175,30100,3876,0,108604,0,0,0,0,0,412255,664194,383603,5994857
1244,”02,205400,0,30810,28000,5170,0,0,0,0,0,0,0,269380,580165,335041,4147766
1247,”01,168900,0,25335,28000,12856,0,22028,0,0,0,0,0,257119,470579,271745,3827752
1248,”02,205400,0,30810,0,2000,0,52901,0,0,0,0,0,291111,580165,335041,4408538
1249,”02,225600,0,33840,0,11116,0,19505,0,0,0,0,0,290061,638786,368884,4488402
1250,”02,205400,0,30810,0,2000,0,15955,0,0,0,0,0,254165,580165,335041,3965186
1251,”02,205400,0,30810,0,7731,960,3762,0,0,0,0,0,248663,580165,335041,3899162
1252,”02,205400,0,30810,0,0,0,34091,0,0,0,0,0,270301,580165,335041,4158818
1253,”02,205400,0,30810,0,10040,0,73222,0,0,0,0,0,319472,580165,335041,4748870
1254,”02,205400,0,30810,28000,5170,0,3762,0,0,0,0,0,273142,580165,335041,4192910
1255,”02,205400,0,30810,30100,3876,0,45377,0,0,0,0,0,315563,580165,335041,4701962
1256,”02,212600,0,31890,0,17283,0,9735,0,0,0,0,0,271508,599952,346494,4204542
1257,”02,205400,0,30810,30100,3876,0,57419,0,0,0,0,0,327605,580165,335041,4846466
1258,”02,205400,0,30810,0,10131,2340,70051,0,0,0,0,0,318732,580165,335041,4739990
1259,”02,205400,0,30810,0,3876,3600,82764,0,0,0,0,0,326450,580165,335041,4832606
1260,”02,205400,0,30810,0,3876,0,0,0,0,0,0,0,240086,580165,335041,3796238
1261,”02,205400,0,30810,28000,5170,0,37620,0,0,0,0,0,307000,580165,335041,4599206
1262,”02,205400,0,30810,28000,13278,3600,52668,0,0,0,0,0,333756,580165,335041,4920278
1263,”02,205400,0,30810,28000,5170,80,0,0,0,0,0,0,269460,580165,335041,4148726
1264,”02,243600,0,36540,0,19224,0,0,0,0,0,0,0,299364,685150,395988,4673506
1268,”04,395800,0,59370,0,11256,0,18125,0,0,0,0,0,484551,1266892,731803,7813307
1272,”02,216300,0,32445,30100,3103,0,39865,0,0,0,0,0,321813,609877,352226,4823859
1273,”02,201800,0,30270,28000,5170,3780,91444,0,0,0,0,0,360464,569250,328747,5223565
1274,”02,237700,0,35655,28000,4666,0,0,0,0,0,0,0,306021,675079,389873,4737204
1275,”02,203600,0,30540,28000,5701,0,14920,0,0,0,0,0,282761,524470,177919,4095521
1276,”02,237700,14000,37755,30100,2000,0,102578,0,0,0,0,0,424133,716425,389873,6195894
1277,”02,208800,0,31320,0,12102,0,28924,0,0,0,0,0,281146,588276,339780,4301808
1278,”02,266600,21800,43260,9800,3876,0,60168,0,0,0,0,0,405504,786377,440838,6093263
1279,”02,252700,7800,39075,15300,6805,0,104540,12500,0,0,0,0,438720,743517,416098,6424255
1280,”02,271500,0,40725,15300,0,0,75701,0,0,0,0,0,403226,797934,449741,6086387
1281,”02,252700,23100,41370,28000,3876,0,21389,0,0,0,0,0,370435,788701,416098,5650019
1282,”02,245100,0,36765,30100,0,0,175110,0,0,0,0,0,487075,698479,403402,6946781
1283,”02,201800,0,30270,0,16284,0,230000,0,0,0,0,0,478354,569250,328747,6638245
1284,”02,201800,0,30270,0,19888,0,0,0,0,0,0,0,251958,569250,328747,3921493
1285,”02,237700,0,35655,30100,3876,3780,2177,0,0,0,0,0,313288,675079,389873,4824408
1286,”02,265300,15600,42135,0,5170,110,0,0,0,0,0,0,328315,805373,438520,5183673
1287,”02,229400,0,34410,28000,12147,0,6807,0,0,0,0,0,310764,649878,375289,4754335
1288,”02,237700,21800,38925,28000,13081,0,0,0,0,0,0,0,339506,728759,389873,5192704
1289,”02,252700,7800,39075,0,3876,0,46855,0,0,0,0,0,350306,732815,416098,5352585
1290,”02,271500,29600,45165,15300,3876,0,55212,0,0,0,0,0,420653,866143,449741,6363720
1291,”02,271500,29600,45165,9800,12046,0,137879,0,0,0,0,0,505990,866143,449741,7387764
1292,”02,205400,0,30810,15300,4200,0,45982,0,0,0,0,0,301692,580165,335041,4535510
1295,”02,220100,0,33015,0,10040,0,117804,0,0,0,0,0,380959,619068,357585,5548161
