№,級,給料月額,扶養手当月額,地域手当月額,住居手当月額,通勤手当月額,特殊勤務手当,超過勤務手当,休日給,夜勤手当,管理職手当月額,宿日直手当,管理職員特別勤務手当,給与月額,期末手当年額（昨年度）,勤勉手当年額（昨年度）,【参考】年間給与
1028,”03,316500,40600,53565,15300,13362,220,24120,0,0,0,0,0,463667,1063243,579599,7206846
1029,”03,248100,0,37215,0,13674,0,11365,0,0,0,0,0,310354,726270,446935,4897453
1030,”03,239100,0,35865,0,7100,10500,14016,26015,6570,0,0,0,339166,696072,428352,5194416
1031,”03,248100,21800,40485,28000,7100,0,27276,0,0,0,0,0,372761,791452,446935,5711519
1032,”03,248100,0,37215,28000,18700,3090,19546,12270,8645,0,0,0,375566,726270,446935,5679997
1033,”02,218300,0,32745,0,7100,2150,6000,8640,4400,0,0,0,279335,631786,388791,4372597
1034,”03,248100,21800,40485,9800,2000,3690,33638,7362,4095,0,0,0,370970,791452,446935,5690027
1035,”03,248100,21800,40485,28000,7100,300,6819,26994,4550,0,0,0,384148,769315,446935,5826026
1036,”03,248100,0,37215,0,15800,1050,6819,26994,8190,0,0,0,344168,726270,446935,5303221
1038,”03,276400,0,41460,15300,5876,0,0,0,0,0,0,0,339036,643853,374425,5086710
1039,”03,246700,0,37005,28000,5170,3420,135600,0,0,0,0,0,455895,720888,443623,6635251
1040,”02,245200,0,36780,0,13153,0,9524,0,0,0,0,0,304657,587697,341198,4584779
1041,”03,254500,0,38175,0,20253,0,0,0,0,0,0,0,312928,748097,460367,4963600
1042,”03,254500,0,38175,28000,4135,0,51282,0,0,0,0,0,376092,748097,460367,5721568
1043,”03,246700,0,37005,15300,0,0,14100,0,0,0,0,0,313105,720888,443623,4921771
1044,”03,254500,29600,42615,28000,19801,0,0,0,0,0,0,0,374516,836601,460367,5791160
1045,”02,232500,0,34875,30100,0,0,19678,0,0,0,0,0,317153,676936,416576,4899348
1046,”03,246700,7800,38175,9800,15397,0,24860,0,0,0,0,0,342732,744210,443623,5300617
1047,”03,263300,21800,42765,9800,14977,1280,9648,0,0,0,0,0,363570,841684,477847,5682371
1048,”03,254500,37100,43740,30100,0,0,107226,0,0,0,0,0,472666,836601,460367,6968960
1049,”03,254500,21800,41445,9800,15885,0,41497,0,0,0,0,0,384927,793557,460367,5873048
1050,”03,246700,21800,40275,9800,11066,2700,50624,0,0,0,0,0,382965,786070,443623,5825273
1052,”04,345700,21800,55125,15300,3876,0,6334,0,0,0,0,0,448135,1195609,695648,7268877
1053,”04,336300,21800,53715,9800,16933,0,180616,9981,0,0,0,0,629145,1007032,579599,9136371
1054,”04,338200,29600,55170,9800,4666,0,65058,0,0,0,0,0,502494,1035137,582543,7647608
1055,”03,270900,0,40635,0,16284,390,9924,0,0,0,0,0,338133,648360,376418,5082374
1056,”03,243700,0,36555,15300,7731,0,35712,0,0,0,0,0,338998,686504,422464,5176944
1057,”03,256300,37100,44010,15300,7080,0,38037,0,0,0,0,0,397827,835106,445647,6054677
1058,”03,281800,7800,43440,15300,3876,0,28391,0,0,0,0,0,380607,856336,512623,5936243
1059,”03,243700,0,36555,30100,3876,0,0,0,0,0,0,0,314231,686504,422464,4879740
1060,”03,272600,29600,45330,15300,3876,0,39952,0,0,0,0,0,406658,893411,495328,6268635
1061,”03,243700,0,36555,30100,0,0,49104,0,0,0,0,0,359459,686504,422464,5422476
1062,”03,243700,0,36555,28000,15196,0,0,0,0,0,0,0,323451,686504,422464,4990380
1063,”03,240600,0,36090,28000,8013,0,122100,0,0,0,0,0,434803,676936,416576,6311148
1064,”03,243700,0,36555,0,5876,0,2232,0,0,0,0,0,288363,686504,422464,4569324
1065,”03,251000,0,37650,28000,10315,0,32186,0,0,0,0,0,359151,710722,437367,5457901
1066,”03,290700,15600,45945,9800,3876,0,10652,0,0,0,0,0,376573,907464,529735,5956075
1067,”03,243700,0,36555,30100,0,0,55179,0,0,0,0,0,365534,686504,422464,5495376
1068,”03,259800,0,38970,0,0,0,23800,2570,0,0,0,0,325140,732848,450983,5085511
1069,”03,243700,21800,39825,28000,5170,0,11160,0,0,0,0,0,349655,740697,422464,5359021
1070,”02,232500,0,34875,28000,5170,0,0,0,0,0,0,0,300545,541282,198030,4345852
1072,”02,218300,0,32745,0,10956,240,0,0,0,0,0,0,262241,631786,388791,4167469
1073,”02,211300,0,31695,28000,8013,0,3870,0,0,0,0,0,282878,611454,376279,4382269
1074,”03,243700,0,36555,0,9132,0,11160,0,0,0,0,0,300547,686504,422464,4715532
1075,”03,243700,0,36555,28000,4200,0,33480,0,0,0,0,0,345935,686504,422464,5260188
1076,”03,243700,0,36555,28000,4666,0,26784,0,0,0,0,0,339705,686504,422464,5185428
1078,”02,211300,0,31695,0,29423,0,111459,0,0,0,0,0,383877,611454,376279,5594257
1079,”03,243700,14000,38655,9800,3876,0,36070,0,0,0,0,0,346101,728363,422464,5304039
1080,”02,229600,29600,38880,9800,21036,0,18927,0,0,0,0,0,347843,755872,410688,5340676
1081,”03,243700,0,36555,9800,13996,0,0,0,0,0,0,0,304051,686504,422464,4757580
1082,”03,243700,21800,39825,28000,5170,0,8928,0,0,0,0,0,347423,708641,422464,5300181
1083,”03,251000,15600,39990,0,8838,0,9473,0,0,0,0,0,324901,746378,437367,5082557
1084,”03,243700,21800,39825,28000,3876,0,51336,0,0,0,0,0,388537,751685,422464,5836593
1085,”03,303800,20600,48660,9800,26168,0,44528,0,0,0,0,0,453556,955005,447193,6844870
1086,”03,243700,21800,39825,28000,14404,0,29821,0,0,0,0,0,377550,751685,422464,5704749
1087,”03,305900,37100,51450,15300,4200,0,105014,0,0,0,0,0,518964,1019290,558991,7805849
1088,”03,311700,14000,48855,9800,13855,0,0,0,0,0,0,0,398210,970553,571503,6320576
1071,”02,241400,15600,38550,15300,2000,0,0,0,0,0,0,0,312850,757366,437367,4948933
1089,”03,297600,15600,46980,15300,2000,14000,0,0,0,0,0,0,391480,928992,542983,6169735
1090,”03,243700,0,36555,0,4200,3350,11607,9644,5798,0,0,0,314854,686504,422464,4887216
1091,”03,232800,29600,39360,30100,2000,600,29426,0,4260,0,0,0,368146,741220,401671,5560643
1092,”02,218300,7800,33915,28000,2000,2850,12399,25920,5200,0,0,0,336384,655108,388791,5080507
1093,”03,232800,7800,36090,28000,7100,0,6396,0,7668,0,0,0,325854,676038,401671,4987957
1094,”03,243700,0,36555,0,7100,900,11160,0,5798,0,0,0,305213,686504,422464,4771524
1095,”03,232800,0,34920,15300,4200,2550,8528,6909,5538,0,0,0,310745,652716,401671,4783327
1096,”02,211300,0,31695,28000,15800,4350,8128,0,5418,0,0,0,304691,611454,376279,4644025
1099,”02,234000,29600,39540,9800,2000,0,120024,9260,0,0,0,0,444224,770224,419520,6520432
1100,”03,256300,0,38445,0,7872,13300,0,0,0,0,0,0,315917,735720,452783,4979507
1101,”02,238900,11200,37515,28000,4135,520,13656,0,0,0,0,0,333926,734642,431479,5173233
1102,”02,238900,15600,38175,15300,0,0,4376,0,0,0,0,0,312351,606867,289899,4644978
1103,”03,263300,29600,43935,15300,3876,0,152340,0,0,0,0,0,508351,830621,456687,7387520
1104,”02,232500,0,34875,30100,0,3240,55380,0,0,0,0,0,356095,676936,416576,5366652
1105,”02,243900,7800,37755,0,12118,0,8936,0,0,0,0,0,310509,719692,442887,4888687
1106,”02,223200,0,33480,28000,5170,0,0,0,0,0,0,0,289850,0,0,3478200
1107,”03,261600,0,39240,30100,0,0,4792,0,0,0,0,0,335732,770522,474167,5273473
1108,”02,238900,7800,37005,9800,18849,3420,8752,0,0,0,0,0,324526,713487,431479,5039278
1109,”02,229600,0,34440,30100,2000,0,0,0,0,0,0,0,296140,667368,410688,4631736
1110,”02,235300,7800,36465,9800,5170,0,0,0,0,0,0,0,294535,709825,422464,4666709
1112,”02,229600,0,34440,28000,8013,0,0,0,0,0,0,0,300053,667368,410688,4678692
1113,”02,229600,0,34440,0,3876,0,123237,0,0,0,0,0,391153,667368,410688,5771892
1114,”02,229600,0,34440,0,8616,0,0,0,0,0,0,0,272656,667368,410688,4349928
1115,”02,229600,0,34440,0,10206,0,17245,0,0,0,0,0,291491,667368,410688,4575948
1116,”02,229600,0,34440,30100,3876,0,0,0,0,0,0,0,298016,667368,410688,4654248
1117,”02,229600,7800,35610,9800,3876,0,23133,0,0,0,0,0,309819,690689,410688,4819205
1119,”02,229600,0,34440,30100,3876,0,105150,0,0,0,0,0,403166,667368,410688,5916048
1120,”02,229600,0,34440,15300,4200,0,0,0,0,0,0,0,283540,541594,314433,4258507
1121,”02,226400,0,33960,28000,12900,880,4148,0,0,0,0,0,306288,657800,404800,4738056
1122,”02,229600,0,34440,0,3876,0,94635,0,0,0,0,0,362551,667368,410688,5428668
1124,”02,218300,21800,36015,28000,22442,240,0,0,0,0,0,0,326797,696968,388791,5007323
1125,”03,265300,0,39795,0,7776,0,17010,0,0,0,0,0,329881,782184,481344,5222100
1126,”03,237600,0,35640,0,12118,0,0,0,0,0,0,0,285358,691586,425591,4541473
1127,”03,288900,29600,47775,9800,17316,0,39584,0,0,0,0,0,432975,943643,526240,6665583
1128,”03,288900,15600,45675,15300,0,0,0,0,0,0,0,0,365475,901784,526240,5813724
1129,”03,294200,29600,48570,9800,4200,0,27595,0,0,0,0,0,413965,960088,536359,6464027
1118,”02,241400,0,36210,28000,9306,0,0,0,0,0,0,0,314916,710722,437367,4927081
1130,”03,304200,23100,49095,30100,8838,0,119798,0,0,0,0,0,535131,972347,555863,7949782
1131,”03,252800,0,37920,28000,11883,0,0,0,0,0,0,0,330603,753480,389781,5110497
1132,”02,229600,0,34440,30100,4200,900,6309,24981,4631,0,0,0,335161,667368,410688,5099988
1133,”02,229600,0,34440,30100,0,0,13881,11355,8420,0,0,0,327796,667368,410688,5011608
1134,”02,229600,21800,37710,0,7100,0,67296,0,0,0,0,0,363506,732549,410688,5505309
1135,”02,229600,0,34440,0,7100,150,6309,24981,4210,0,0,0,306790,667368,410688,4759536
1136,”02,229600,0,34440,30100,0,990,29019,9084,3789,0,0,0,337022,667368,410688,5122320
1137,”02,229600,0,34440,28000,4135,0,32387,0,6315,0,0,0,334877,667368,410688,5096580
1138,”02,229600,0,34440,0,10000,1800,8412,27252,5473,0,0,0,316977,667368,410688,4881780
1139,”02,229600,37100,40005,15300,2000,750,6309,24981,5894,0,0,0,361939,778296,410688,5532252
1140,”02,229600,0,34440,28000,12900,10100,8412,24981,2105,0,0,0,350538,667368,410688,5284512
1142,”02,218300,0,32745,28000,10000,10200,8000,6480,2800,0,0,0,316525,631786,388791,4818877
1143,”02,218300,0,32745,0,21600,12600,22554,8640,6000,0,0,0,322439,631786,388791,4889845
1144,”02,218300,15600,35085,0,7100,10200,8000,6480,2400,0,0,0,303165,667442,388791,4694213
1145,”02,218300,0,32745,28000,7100,6300,10160,6480,5200,0,0,0,314285,631786,388791,4791997
1146,”02,218300,0,32745,28000,7100,600,29600,23760,4000,0,0,0,344105,631786,388791,5149837
1147,”02,224700,15600,36045,28000,10000,14100,20170,0,7416,0,0,0,356031,699360,401671,5373403
1148,”02,218300,29600,37185,28000,2000,750,27600,0,4000,0,0,0,347435,696968,388791,5254979
1149,”02,214800,0,32220,0,15800,0,16529,23375,4334,0,0,0,307058,622218,382903,4689817
1150,”02,204500,0,30675,28000,4200,3100,7867,6069,4125,0,0,0,288536,590225,363215,4415872
1151,”02,197400,0,29610,0,12900,2700,11572,21483,5792,0,0,0,281457,569296,350336,4297116
1152,”02,218300,37100,38310,0,18700,500,43600,8640,4000,0,0,0,369150,720290,388791,5538881
1153,”02,204500,29600,35115,0,4200,3600,22851,0,4875,0,0,0,304741,678729,363215,4698836
1154,”02,204500,0,30675,0,12900,1800,7867,22253,5625,0,0,0,285620,590225,363215,4380880
1155,”02,204500,29600,35115,28000,4200,5550,11238,22253,3375,0,0,0,343831,667741,363215,5156928
1156,”02,204500,0,30675,28000,12900,1050,5619,8092,2625,0,0,0,293461,590225,363215,4474972
1157,”02,204500,21800,33945,28000,21600,450,7492,22253,3750,0,0,0,343790,655408,363215,5144103
1160,”03,263300,0,39495,15300,3876,0,0,0,0,0,0,0,321971,754925,464605,5083182
1161,”03,281800,0,42270,0,13362,0,10324,0,0,0,0,0,347756,833013,512623,5518708
1162,”02,250600,21800,40860,9800,4200,0,89505,0,0,0,0,0,416765,807299,456687,6265166
1163,”02,238900,0,35835,28000,7238,0,6564,0,0,0,0,0,316537,701154,431479,4931077
1164,”02,232500,0,34875,28000,17060,0,10650,0,0,0,0,0,323085,676936,416576,4970532
1165,”03,269000,21800,43620,15300,10956,0,70076,0,0,0,0,0,430752,858728,488335,6516087
1167,”03,261600,15600,41580,15300,12492,3600,119800,0,0,0,0,0,469972,817166,474167,6930997
1168,”02,228000,0,34200,0,13996,0,0,0,0,0,0,0,276196,0,0,3314352
1169,”02,232500,0,34875,0,7452,0,0,0,0,0,0,0,274827,676936,416576,4391436
1170,”03,290700,15600,45945,9800,4200,0,87879,0,0,0,0,0,454124,907464,529735,6886687
1171,”03,245200,0,36780,30100,0,0,2246,0,0,0,0,0,314326,715208,440128,4927248
1172,”03,254500,29600,42615,9800,9848,0,47182,0,0,0,0,0,393545,732039,401367,5855946
1174,”02,226400,14000,36060,30100,3876,0,23314,0,0,0,0,0,333750,657800,404800,5067600
1175,”03,261600,7800,40410,30100,7452,0,0,0,0,0,0,0,347362,782855,474167,5425366
1176,”03,261600,0,39240,15300,0,400,0,0,0,0,0,0,316540,770522,474167,5043169
1177,”03,269000,7800,41520,30100,8838,0,115808,0,0,0,0,0,473066,816867,488335,6981994
1178,”02,250600,14000,39690,15300,2000,0,23779,0,0,0,0,0,345369,783977,456687,5385092
1179,”02,231000,15600,36990,9800,17060,0,0,0,0,0,0,0,310450,507092,311377,4543869
1180,”02,234000,21800,38370,15300,2000,0,10715,0,0,0,0,0,322185,746901,419520,5032641
1181,”03,263300,0,39495,9800,5170,0,0,0,0,0,0,0,317765,673870,439551,4926601
1182,”02,238900,0,35835,28000,11116,0,61264,0,0,0,0,0,375115,701154,431479,5634013
1183,”03,278200,0,41730,28000,4200,0,45864,0,0,0,0,0,397994,821950,505815,6103693
1191,”02,221600,0,33240,0,10956,0,20542,0,0,0,0,0,286338,642251,395232,4473539
1184,”03,252800,0,37920,15300,4200,0,27792,0,0,0,0,0,338012,742715,457056,5255915
1187,”02,218300,0,32745,0,3876,0,0,0,0,0,0,0,254921,506390,332241,3897683
1195,”02,221600,0,33240,0,9132,0,16726,0,0,0,0,0,280698,642251,395232,4405859
1189,”02,221600,0,33240,30100,3876,0,73322,0,0,0,0,0,362138,661974,395232,5402862
1186,”02,221600,0,33240,28000,17060,0,14210,0,0,0,0,0,314110,642251,395232,4806803
1188,”02,221600,0,33240,28000,9306,0,77140,0,0,0,0,0,369286,642251,395232,5468915
1202,”02,221600,0,33240,0,18700,3240,34510,0,0,0,0,0,311290,642251,395232,4772963
1193,”02,221600,0,33240,0,17060,0,79576,0,0,0,0,0,351476,642251,395232,5255195
1196,”02,221600,0,33240,0,10465,0,0,0,0,0,0,0,265305,642251,395232,4221143
1192,”02,221600,0,33240,15300,3876,0,20300,0,0,0,0,0,294316,642251,395232,4569275
1197,”02,221600,0,33240,28000,5170,0,30450,0,0,0,0,0,318460,642251,395232,4859003
1201,”02,221600,7800,34410,0,3876,0,6656,0,0,0,0,0,274342,654585,395232,4341921
1185,”02,221600,0,33240,30100,0,0,22572,0,0,0,0,0,307512,642251,395232,4727627
1198,”02,221600,0,33240,28000,12353,0,0,0,0,0,0,0,295193,642251,395232,4579799
1200,”02,221600,0,33240,0,17209,0,83230,0,0,0,0,0,355279,642251,395232,5300831
1199,”02,221600,0,33240,0,9132,0,0,0,0,0,0,0,263972,642251,395232,4205147
1190,”02,221600,0,33240,0,17211,0,0,0,0,0,0,0,272051,642251,395232,4302095
1203,”03,234500,0,35175,28000,3876,0,23628,0,0,0,0,0,325179,682317,419887,5004352
1214,”02,221600,0,33240,0,3876,0,6090,0,0,0,0,0,264806,519352,301650,3998674
1204,”03,229700,0,34455,30100,8616,0,26424,0,0,0,0,0,329295,642251,395232,4989023
1205,”02,232500,0,34875,0,4666,390,0,0,0,0,0,0,272431,676936,416576,4362684
1206,”02,243900,7800,37755,15300,3876,14000,0,0,0,0,0,0,322631,743014,442887,5057473
1207,”03,278200,42100,48045,9800,10000,0,45864,0,0,0,0,0,434009,932880,505815,6646803
1208,”02,197400,0,29610,0,8616,0,36160,0,0,0,0,0,271786,569296,350336,4181064
1213,”04,379000,0,56850,30100,7452,0,29440,0,0,0,0,0,502842,1246530,767095,8047729
1211,”02,197400,0,29610,0,4135,0,0,0,0,0,0,0,231145,166852,0,2940592
1210,”02,197400,0,29610,28000,12007,0,10848,0,0,0,0,0,277865,569296,350336,4254012
1209,”01,178600,0,26790,0,11923,0,0,0,0,0,0,0,217313,0,0,2607756
1212,”02,221600,0,33240,28000,5270,0,2030,0,0,0,0,0,290140,642251,395232,4519163
1221,”05,403700,14000,62655,9800,13441,0,85054,0,0,0,0,0,588650,1361406,812028,9237234
1216,”02,197400,0,29610,0,4200,2250,9040,21483,5792,0,0,0,269775,569296,350336,4156932
1217,”02,208100,14000,33315,28000,4200,500,39650,0,3810,0,0,0,331575,600989,369839,4949728
1218,”02,208100,0,31215,0,13227,0,9530,0,0,0,0,0,262072,600989,369839,4115692
1219,”02,221600,29600,37680,28000,7100,650,28010,0,4060,0,0,0,356700,719767,395232,5395399
1222,”02,206300,0,30945,0,9848,0,0,0,0,0,0,0,247093,0,0,2965116
1223,”02,223200,0,33480,28000,16194,3600,24528,0,0,0,0,0,329002,647633,398543,4994200
1227,”02,204500,0,30675,0,2000,0,15430,0,0,0,0,0,252605,590225,363215,3984700
1224,”02,228000,0,34200,28000,15438,0,43848,0,0,0,0,0,349486,662584,407744,5264160
1225,”02,216600,0,32490,28000,6651,0,7936,0,0,0,0,0,291677,627600,386215,4513939
1226,”02,216600,0,32490,0,13674,0,15872,0,0,0,0,0,278636,627600,386215,4357447
1353,”03,252000,0,37800,0,2000,0,0,0,0,0,0,0,291800,420210,217350,4139160
1360,”03,252000,0,37800,0,2000,0,9508,19944,0,0,0,0,321252,420210,217350,4492584
1343,”03,252000,0,37800,0,12900,0,2584,19944,0,0,0,0,325228,420210,217350,4540296
1344,”03,252000,0,37800,0,4200,0,2584,19944,0,0,0,0,316528,420210,217350,4435896
1352,”03,252000,0,37800,0,21584,0,2584,19944,0,0,0,0,333912,420210,217350,4644504
1356,”03,252000,0,37800,0,0,0,43852,0,0,0,0,0,333652,420210,217350,4641384
1349,”03,252000,0,37800,0,8616,0,0,0,0,0,0,0,298416,420210,217350,4218552
1236,”02,214800,19000,35070,0,15709,0,37392,0,0,0,0,0,321971,701453,382903,4948008
1238,”02,214800,0,32220,28000,18849,0,7872,0,0,0,0,0,301741,622218,382903,4626013
1239,”02,214800,0,32220,30100,8838,0,13776,0,0,0,0,0,299734,622218,382903,4601929
1240,”02,214800,0,32220,30100,3876,0,59747,0,0,0,0,0,340743,622218,382903,5094037
1241,”02,214800,0,32220,0,8838,0,0,0,0,0,0,0,255858,622218,382903,4075417
1242,”02,229600,21800,37710,0,4200,0,10515,0,0,0,0,0,303825,742117,372314,4760331
1243,”02,238900,0,35835,0,3876,0,21880,0,0,0,0,0,300491,701154,431479,4738525
1244,”02,214800,0,32220,28000,5170,0,0,0,0,0,0,0,280190,622218,382903,4367401
1247,”02,190400,0,28560,28000,12856,0,104644,0,0,0,0,0,364460,513083,315744,5202347
1248,”02,214800,0,32220,0,2000,0,35896,0,0,0,0,0,284916,622218,382903,4424113
1249,”02,232500,0,34875,0,11116,0,62106,0,0,0,0,0,340597,676936,416576,5180676
1250,”02,214800,0,32220,0,2000,0,12280,0,0,0,0,0,261300,622218,382903,4140721
1251,”02,214800,0,32220,0,7731,720,0,0,0,0,0,0,255471,622218,382903,4070773
1252,”02,214800,0,32220,28000,4666,0,0,0,0,0,0,0,279686,622218,382903,4361353
1253,”02,214800,0,32220,28000,5170,0,79664,0,0,0,0,0,359854,622218,382903,5323369
1254,”02,214800,0,32220,28000,5170,3420,24009,0,0,0,0,0,307619,622218,382903,4696549
1255,”02,214800,0,32220,30100,3876,0,18105,0,0,0,0,0,299101,622218,382903,4594333
1256,”02,221600,0,33240,0,17283,0,36540,0,0,0,0,0,308663,642251,395232,4741439
1257,”02,214800,0,32220,30100,3876,0,79505,0,0,0,0,0,360501,622218,382903,5331133
1258,”02,214800,0,32220,0,10131,3420,27552,0,0,0,0,0,288123,622218,382903,4462597
1259,”02,214800,0,32220,0,5170,3600,64944,0,0,0,0,0,320734,622218,382903,4853929
1260,”02,214800,0,32220,0,3876,0,30070,0,0,0,0,0,280966,622218,382903,4376713
1261,”02,214800,0,32220,28000,5170,0,9840,0,0,0,0,0,290030,622218,382903,4485481
1262,”02,214800,0,32220,28000,5170,3600,41328,0,0,0,0,0,325118,622218,382903,4906537
1263,”02,214800,0,32220,28000,5170,320,0,0,0,0,0,0,280510,622218,382903,4371241
1264,”02,245800,0,36870,0,18078,0,0,0,0,0,0,0,300748,728363,448224,4785563
1268,”04,395800,0,59370,0,10206,0,73370,0,0,0,0,0,538746,1301785,801098,8567835
1229,”02,214800,29600,36660,28000,10996,0,17712,0,0,0,0,0,337768,710722,382903,5146841
1230,”02,204500,0,30675,0,7100,2490,7867,0,4500,0,0,0,257132,590225,363215,4039024
1231,”02,190400,0,28560,0,21600,3840,9069,7536,2792,0,0,0,263797,534013,328623,4028200
1232,”02,214800,0,32220,28000,7100,1650,5904,25500,3940,0,0,0,319114,622218,382903,4834489
1233,”02,214800,0,32220,0,4200,1950,5904,0,4334,0,0,0,263408,622218,382903,4166017
1234,”02,214800,0,32220,0,2000,650,27154,23375,3940,0,0,0,304139,622218,382903,4654789
1235,”02,190400,7800,29730,28000,7100,1650,5232,20724,3839,0,0,0,294475,557336,328623,4419659
1272,”02,224700,0,33705,30100,3103,0,45276,0,0,0,0,0,336884,652716,401671,5096995
1274,”03,251000,0,37650,28000,4666,0,28048,0,0,0,0,0,349364,722581,444699,5359648
1275,”02,209900,0,31485,0,20156,0,0,0,0,0,0,0,261541,616836,339259,4094587
1276,”02,241400,14000,38310,30100,2000,0,53064,0,0,0,0,0,378874,752582,437367,5736437
1277,”02,218300,0,32745,0,10956,0,6000,0,0,0,0,0,268001,631786,388791,4236589
1278,”03,287200,21800,46350,9800,3876,0,41145,0,0,0,0,0,410171,883346,503544,6308942
1279,”03,269000,7800,41520,15300,6805,0,0,0,0,0,0,0,340425,792967,473667,5351734
1280,”03,294200,0,44130,15300,0,0,58212,0,0,0,0,0,411842,836610,514906,6293620
1281,”03,269000,23100,43815,28000,3876,0,22176,0,0,0,0,0,389967,824641,464967,5969212
1282,”03,259800,0,38970,30100,0,0,107100,0,0,0,0,0,435970,745024,458510,6435174
1283,”02,211300,0,31695,28000,5170,0,15480,0,0,0,0,0,291645,611454,376279,4487473
1284,”02,211300,0,31695,0,18464,0,30265,0,0,0,0,0,291724,611454,376279,4488421
1285,”03,251000,0,37650,30100,3876,3420,6897,0,0,0,0,0,332943,722581,444699,5162596
1286,”03,285500,15600,45165,0,5170,0,0,0,0,0,0,0,351435,860288,500761,5578269
1287,”02,235300,0,35295,28000,12147,0,28015,0,0,0,0,0,338757,686504,422464,5174052
1288,”02,241400,21800,39480,28000,12031,0,4422,0,0,0,0,0,347133,775904,437367,5378867
1289,”03,269000,7800,41520,0,3876,0,51744,0,0,0,0,0,373940,792967,473667,5753914
1290,”03,294200,29600,48570,15300,3876,0,3020,0,0,0,0,0,394566,925114,514906,6174812
1291,”03,294200,29600,48570,9800,5701,0,162021,8730,0,0,0,0,558622,925114,514906,8143484
1292,”03,232800,0,34920,15300,2000,0,8528,0,0,0,0,0,293548,651471,400987,4575034
1295,”02,228000,0,34200,0,8616,0,6264,0,0,0,0,0,277080,662584,407744,4395288
1297,”02,208100,0,31215,28000,5170,400,0,0,0,0,0,0,272885,600989,369839,4245448
1298,”02,208100,0,31215,0,15397,0,52224,0,0,0,0,0,306936,600989,369839,4654060
1313,”02,208100,0,31215,30100,3876,0,97206,0,0,0,0,0,370497,600989,369839,5416792
1305,”02,208100,0,31215,0,12493,0,66028,0,0,0,0,0,317836,600989,369839,4784860
1304,”02,208100,0,31215,28000,0,0,1906,0,0,0,0,0,269221,600989,369839,4201480
1312,”02,208100,0,31215,28000,5701,0,25467,0,0,0,0,0,298483,600989,369839,4552624
1310,”02,208100,0,31215,28000,5701,0,7624,0,0,0,0,0,280640,600989,369839,4338508
1306,”02,208100,0,31215,0,8838,0,51996,0,0,0,0,0,300149,600989,369839,4572616
1307,”02,208100,0,31215,30100,3876,0,79217,0,0,0,0,0,352508,600989,369839,5200924
1314,”02,208100,0,31215,15300,3876,0,3812,0,0,0,0,0,262303,600989,369839,4118464
1302,”02,201000,0,30150,0,12353,0,0,0,0,0,0,0,243503,473856,173362,3569254
1315,”02,208100,0,31215,0,18842,0,68616,0,0,0,0,0,326773,600989,369839,4892104
1308,”02,208100,0,31215,28000,27911,0,5718,0,0,0,0,0,300944,600989,369839,4582156
1303,”02,208100,0,31215,0,7776,0,78146,0,0,0,0,0,325237,600989,369839,4873672
1311,”02,208100,0,31215,28000,3876,880,49556,0,0,0,0,0,321627,600989,369839,4830352
1318,”02,208100,11200,32895,30100,8838,0,3812,0,0,0,0,0,294945,600989,369839,4510168
1322,”02,208100,0,31215,0,9238,0,74334,0,0,0,0,0,322887,600989,369839,4845472
1334,”02,208100,0,31215,0,4200,2340,8005,0,4572,0,0,0,258432,600989,369839,4072012
1321,”02,247600,0,37140,30100,2000,0,30572,0,0,0,0,0,347412,732848,450983,5352775
1320,”03,269000,23100,43815,9800,4666,0,0,0,0,0,0,0,350381,824641,464967,5494180
1323,”02,208100,7800,32385,28000,17389,0,108805,0,0,0,0,0,402479,624312,369839,5823899
1324,”02,208100,21800,34485,0,9848,0,83864,0,0,0,0,0,358097,655183,369839,5322186
1325,”02,208100,14000,33315,28000,3876,0,51843,0,0,0,0,0,339134,623126,369839,5062573
1327,”03,279900,14000,44085,9800,16392,0,0,0,0,0,0,0,364177,822548,480423,5673095
1332,”02,208100,0,31215,0,15392,0,18074,0,0,0,0,0,272781,600989,369839,4244200
1330,”02,208100,0,31215,30100,8838,0,17614,0,0,0,0,0,295867,600989,369839,4521232
1333,”02,208100,0,31215,30100,2000,0,19520,0,0,0,0,0,290935,600989,369839,4462048
1331,”02,208100,0,31215,28000,12506,0,13802,0,0,0,0,0,293623,600989,369839,4494304
1335,”02,208100,0,31215,28000,10000,600,5718,24708,6477,0,0,0,314818,600989,369839,4748644
1326,”02,208100,37100,36780,15300,16636,0,106674,8236,0,0,0,0,428826,711918,369839,6227669
1328,”02,208100,0,31215,0,4666,520,19290,0,0,0,0,0,263791,600989,369839,4136320
1317,”03,240600,0,36090,30100,0,3600,55100,0,0,0,0,0,365490,676936,416576,5479392
1336,”01,180300,0,27045,0,10000,1490,26757,7136,3300,0,0,0,256028,513083,315744,3901163
1299,”02,208100,0,31215,28000,5701,0,56036,0,0,0,0,0,329052,600989,369839,4919452
1300,”02,208100,0,31215,28000,5170,0,0,0,0,0,0,0,272485,600989,369839,4240648
1337,”01,191900,0,28785,28000,4200,11700,19338,0,2112,0,0,0,286035,554046,340951,4327417
1309,”02,208100,0,31215,0,3876,0,1906,0,0,0,0,0,245097,600989,369839,3911992
1301,”02,208100,0,31215,0,7452,0,72428,0,0,0,0,0,319195,600989,369839,4801168
1338,”02,208100,0,31215,0,4200,2790,26308,0,3429,0,0,0,276042,600989,369839,4283332
1339,”07,452311,26800,85430,9800,4200,0,0,0,0,90423,0,0,668964,1707400,1010596,10745564
